"ID","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"1069747","HOSPITAL INTEGRAL DE SAN JUAN DEL RIO","SECRETARÍA DE SALUD DEL ESTADO DE DURANGO ","622112","Hospitales generales del sector público","11 a 30 personas","CALLE","FELIPE ANGELES","OTRO (ESPECIFIQUE)","VEREDA","CALLE","FELIPE ÁNGELES","OTRO (ESPECIFIQUE)","MONTE",,"SN",,,,,"BARRIO","LA ETA",,,,"34480","10","DURANGO","028","San Juan del Río","0001","San Juan del Río del Centauro del Norte","0344","036","6778660378",,,"Fijo","24.78389532","-104.47100708","2010-07"
"1116422","HOSPITAL INTEGRAL DE SUCHIL DURANGO","SERVICIO DE SALUD DURANGO ","622112","Hospitales generales del sector público","31 a 50 personas","AVENIDA","FERROCARRIL","OTRO (ESPECIFIQUE)","VEREDA","CALLE","NINGUNO","AVENIDA","FERROCARRIL","0","SN",,,"0",,"COLONIA","EMILIANO ZAPATA",,,,"34906","10","DURANGO","033","Súchil","0001","Súchil","0202","042","6758750208",,,"Fijo","23.61646128","-103.92396727","2010-07"
"1113072","HOSPITAL INTEGRAL DEL MEZQUITAL","SERVICIOS DE SALUD DEL ESTADO DE DURANGO ","622112","Hospitales generales del sector público","51 a 100 personas","CALLE","SALSIPUEDES","CALLE","PRINCIPAL","CALLE","PORFIRIO DIAZ","CALLE","NINGUNO","1","SN",,,,,"LOCALIDAD","AMPL SAN FRANCISCO DEL MEZQUITAL",,,,"34970","10","DURANGO","014","Mezquital","0001","San Francisco del Mezquital","0870","033","6758844011",,,"Fijo","23.47664476","-104.39221236","2010-07"
"1069488","HOSPITAL INTEGRAL FRANCISCO. I MADERO","SECRETARÍA DE SALUD Y ASISTENCIA SOCIAL ","622112","Hospitales generales del sector público","31 a 50 personas","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","0","SN",,,"0",,"COLONIA","EL PARAISO",,,,"34770","10","DURANGO","020","Pánuco de Coronado","0001","Francisco I. Madero","037A","027","6778831143",,,"Fijo","24.40013346","-104.31778229","2010-07"
"1072175","HOSPITAL INTEGRAL LAS NIEVES","SERVICIOS DE SALUD DE DURANGO ","622112","Hospitales generales del sector público","31 a 50 personas","CALLE","CARRETERA PANAMERICANA","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO",,"SN",,,,,"COLONIA","LOMAS DEL SANTUARIO",,,,"35381","10","DURANGO","017","Ocampo","0025","Villa las Nieves","0730","025",,,,"Fijo","26.40435007","-105.38091362","2010-07"
"1072988","HOSPITAL INTEGRAL PEÑON BLANCO","SECRETARÍA DE SALUD ESTATAL ","622112","Hospitales generales del sector público","11 a 30 personas","CALZADA","YERBANIS","CALLE","SAN MARCOS","CALLE","CAOLIN","CALLE","CAOLIN",,"SN",,,,,"COLONIA","EL PEDREGAL",,,,"34740","10","DURANGO","021","Peñón Blanco","0001","Peñón Blanco","0451","053",,,,"Fijo","24.78886282","-104.02258078","2010-07"
"1118896","HOSPITAL INTEGRAL SIMON BOLÍVAR","SERVICIOS DE SALUD DE DURANGO ","622112","Hospitales generales del sector público","11 a 30 personas","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO",,"SN",,,,,"COLONIA","GRAL SIMON BOLIVAR",,,,"35950","10","DURANGO","006","General Simón Bolívar","0001","General Simón Bolívar","0489","001",,,,"Fijo","24.68335764","-103.22704339","2010-07"
"1074935","HOSPITAL INTEGRAL TAMAZULA DURANGO","SERVICIO DE SALUD ","622112","Hospitales generales del sector público","51 a 100 personas","CALLE","GENERAL CARLOS REAL FELIX","CALLE","DIVISION DEL NORTE","CALLE","GENERAL CARLOS REAL FELIX","CALLE","ESCOBEDO",,"SN",,,,,"COLONIA","CENTRO",,,,"34580","10","DURANGO","034","Tamazula","0001","Tamazula de Victoria","0642","013","6748642024",,,"Fijo","24.97231859","-106.96733327","2010-07"
"9172907","HOSPITAL INTEGRAL VILLA UNION","GOBIERNO DEL ESTADO DE DURANGO ","622112","Hospitales generales del sector público","11 a 30 personas","CARRETERA","CARRETERA LA VILLITA","CARRETERA","CARRETERA CIENEGUILLA","OTRO (ESPECIFIQUE)","CULTIVO","OTRO (ESPECIFIQUE)","CULTIVO","0","SN",,,"0",,"NINGUNO","NINGUNO",,,,"34800","10","DURANGO","022","Poanas","0001","Villa Unión","0425","025",,,,"Fijo","23.98232062","-104.04331139","2019-11"
"1082719","HOSPITAL MUNICIPAL DEL NIÑO","GOBIERNO MUNICIPAL ","622112","Hospitales generales del sector público","101 a 250 personas","AVENIDA","LA SALLE","AVENIDA","GUADIANA","CALLE","CERRO DE LA ÚRICA","CALLE","LOMA DE COTOPAXI","100",,,,,"SN","FRACCIONAMIENTO","LOMAS DEL SAHUATOBA",,,,"34108","10","DURANGO","005","Durango","0001","Victoria de Durango","3804","022",,,,"Fijo","24.01012206","-104.69296812","2010-07"
"1074358","HOSPITAL REGIONAL CUENCAME","HOSPITAL REGIONAL ","622312","Hospitales del sector público de otras especialidades médicas","101 a 250 personas","CALLE","GONZALEZ ORTEGA","CALLE","NINGUNO","CALLE","GENERAL CANUTO REYES","CALLE","NINGUNO","100",,,,"0",,"COLONIA","EL ARENAL",,,,"35805","10","DURANGO","004","Cuencamé","0001","Cuencamé de Ceniceros","1410","001","6717630112",,,"Fijo","24.87421244","-103.70660079","2010-07"
"1070809","HOSPITAL RURAL DE BIENESTAR 162 DEL IMSS","INSTITUTO MEXICANO DE SEGURO SOCIAL ","622112","Hospitales generales del sector público","101 a 250 personas","CARRETERA","PANAMERICANA","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO",,"SN",,,,,"COLONIA","INDUSTRIAL",,,,"35760","10","DURANGO","024","Rodeo","0001","Rodeo","0311","007","6778740493",,,"Fijo","25.16967729","-104.55441202","2010-07"
"1116042","HOSPITAL RURAL DE BIENESTAR 82","INSTITUTO MEXICANO DEL SEGURO SOCIAL ","622112","Hospitales generales del sector público","101 a 250 personas","CARRETERA","SUCHIL KM 1.5","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","0","SN",,,"0",,"COLONIA","J GUADALUPE RODRIGUEZ",,,,"34894","10","DURANGO","038","Vicente Guerrero","0001","Vicente Guerrero","0285","018","6758650360",,,"Fijo","23.71975787","-103.97481951","2010-07"
"1071810","HOSPITAL RURAL DE OPORTUNIDADES NUMERO 26","HOSPITAL RURAL DE OPORTUNIDADES NÚMERO 26 ","622112","Hospitales generales del sector público","51 a 100 personas","AVENIDA","NIÑOS HEROES DE CHAPULTEPEC","CALLE","NINGUNO","PRIVADA","NINGUNO","AVENIDA","FRANCISCO I. MADERO",,"SN",,,,,"COLONIA","BARRIO EL HORMIGUERO",,,,"34700","10","DURANGO","008","Guadalupe Victoria","0001","Guadalupe Victoria","0750","006","6768821474",,,"Fijo","24.43861854","-104.12224938","2010-07"
"1068064","IMSS","INSTITUTO MEXICANO DEL SEGURO SOCIAL ","622112","Hospitales generales del sector público","101 a 250 personas","AVENIDA","FRANCISCO I. MADERO","CALLE","OCAMPO","CALLE","FRANCISCO ZARCO","AVENIDA","MATAMOROS","660","SN",,,"0",,"COLONIA","CENTRO",,,,"35150","10","DURANGO","012","Lerdo","0001","Lerdo","0039","022",,,,"Fijo","25.54161226","-103.52229869","2010-07"
"1071800","INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO","INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO ","622112","Hospitales generales del sector público","0 a 5 personas","AVENIDA","NIÑOS HEROES DE CHAPULTEPEC","CALLE","VALENTIN GOMEZ FARIAS","CALLE","NINGUNO","AVENIDA","JESÚS AGUSTÍN CASTRO",,"SN",,,,,"COLONIA","BARRIO EL HORMIGUERO",,,,"34700","10","DURANGO","008","Guadalupe Victoria","0001","Guadalupe Victoria","0750","015",,,,"Fijo","24.43964573","-104.12239702","2010-07"
"1067611","INSTITUTO MEXICANO DEL SEGURO SOCIAL","INSTITUTO MEXICANO DEL SEGURO SOCIAL 45 ","622112","Hospitales generales del sector público","6 a 10 personas","CALLE","IGNACIO ZARAGOZA","AVENIDA","CENTENARIO","CALLE","G. PACHECO","CALLE","16 DE SEPTIEMBRE",,"SN",,,,,"COLONIA","AMPL MAPIMI",,,,"35200","10","DURANGO","013","Mapimí","0001","Mapimí","091A","001",,,,"Fijo","25.83304291","-103.84830427","2010-07"
"1080022","INSTITUTO MEXICANO DEL SEGURO SOCIAL","INSTITUTO MEXICANO DEL SEGURO SOCIAL DELEGACION DURANGO ","622112","Hospitales generales del sector público","101 a 250 personas","PRIVADA","NINGUNO","CALLE","LA ESPERANZA","CALLE","NINGUNO","CALLE","LAS MILICIAS",,"SN",,,,,"COLONIA","Benito Juárez (El Salto Centro) ",,,,"34946","10","DURANGO","023","Pueblo Nuevo","0001","El Salto","0121","022","6758760390",,"WWW.IMSS.GOB.MX","Fijo","23.78182865","-105.35943524","2010-07"
"1065120","INSTITUTO MEXICANO DEL SEGURO SOCIAL 51","SECRETARIA DE SALUD ","622112","Hospitales generales del sector público","251 y más personas","CALLE","PEDRO IBARRA","CALLE","JUANA ESPARZA","CALLE","PROFESORA MARIA MEDINA","CALLE","NINGUNO","222",,,,,,"COLONIA","FIDEL VELAZQUEZ",,,,"35025","10","DURANGO","007","Gómez Palacio","0001","Gómez Palacio","097A","004","8717196803",,,"Fijo","25.56976935","-103.52284641","2010-07"
"1074727","INSTITUTO MEXINANO DEL SEGURO SOCIAL","GOBIERNO FEDERAL ","622112","Hospitales generales del sector público","0 a 5 personas","CALLE","A. GUANACEVI","CALLE","BACA ORTIZ","CALLE","GENERAL ROCHA","CALLE","AGRICULTURA",,"SN",,,,"SN","COLONIA","DEL VALLE",,,,"35600","10","DURANGO","035","Tepehuanes","0001","Santa Catarina de Tepehuanes","1031","009","6748630314",,,"Fijo","25.3406152","-105.725409","2010-07"
"1067867","ISSSTE","INSTITUTO DE SEGURIDAD SOCIAL Y SERIVICOS PARA LOS TRABAJADORES DEL ESTADO ","622112","Hospitales generales del sector público","251 y más personas","BOULEVARD","MIGUEL ALEMAN","AVENIDA","SAN IGNACIO","AVENIDA","J. SANTOS VALDEZ","CALLE","A. FIERRO","0","SN",,,"0",,"COLONIA","MAGISTERIAL",,,,"35168","10","DURANGO","012","Lerdo","0001","Lerdo","072A","017",,,,"Fijo","25.55438343","-103.50771811","2010-07"
"1106367","ISSSTE","INSTITUTO DE SEGURIDAD SOCIAL Y DE SERIVCIO A LOS TRABAJADORES DEL ESTADO ","622112","Hospitales generales del sector público","101 a 250 personas","AVENIDA","J. SANTOS VALDEZ","BOULEVARD","MIGUEL ALEMAN","CALLE","A. FIERRO","AVENIDA","SAN IGNACIO","0","SN",,,"0",,"COLONIA","MAGISTERIAL",,,,"35168","10","DURANGO","012","Lerdo","0001","Lerdo","072A","017",,,,"Fijo","25.55531293","-103.50913114","2014-12"
"1075256","ISTE","INSTITUTO DE SEGURIDAD Y SERVICIO SOCIAL DE LOS TRABAJADORES DEL ESTADO ","622112","Hospitales generales del sector público","0 a 5 personas","CALLE","GENERAL FRANCISCO VILLA","CALLE","BRUNO MARTINEZ","CALLEJON","LARGO","CALLE","GENERAL EDUARDO ARRIETA",,"SN",,,,,"COLONIA","ZONA CENTRO",,,,"35600","10","DURANGO","035","Tepehuanes","0001","Santa Catarina de Tepehuanes","1027","030",,,,"Fijo","25.34180835","-105.72084451","2010-07"
"8483062","SECRETARIA NACIONAL DE TRABAJADORES DE LA SECRETARIA DE SALUD COMITED EJECUTIVO SECCIÓN 188","SECRETARIA NACIONAL DE TRABAJADORES DE LA SECRETARIA DE SALUD ","622112","Hospitales generales del sector público","11 a 30 personas","CALLE","GUANAJUATO","PRIVADA","NINGUNO","CALLE","YUCATAN","CALLE","COAHUILA","367",,,,,,"COLONIA","EL CAMPESTRE-LAS ROSAS",,,,"35190","10","DURANGO","007","Gómez Palacio","0001","Gómez Palacio","0503","012",,"SNTSA188@GMAIL.COM",,"Fijo","25.55063312","-103.49477503","2019-11"
"1109767","SEGURO SOCIAL IMSS","INSATITUTO MEXICANO DEL SEGURO SOCIAL IMSS ","622112","Hospitales generales del sector público","251 y más personas","AVENIDA","FANNY ANITUA","PROLONGACION","GOMEZ PALACIO","PROLONGACION","CANOAS","PROLONGACION","CANOAS","200",,,,,,"COLONIA","LOS SAUCES",,,,"34078","10","DURANGO","005","Durango","0001","Victoria de Durango","2365","005","6188112948",,,"Fijo","24.02748325","-104.68352159","2010-07"
"1104336","UNEME DEDICAM","SECRETARÍA DE SALUD ","622112","Hospitales generales del sector público","11 a 30 personas","AVENIDA","FRANCISCO VILLA","CALLE","PASEO TULIPANES","CALLE","RINCONADA DE LAS VIOLETAS","CALLE","RINCONADA DE LOS HELIOTROPOS",,"SN",,,,,"FRACCIONAMIENTO","RINCONADAS HAMBURGO",,,,"35018","10","DURANGO","007","Gómez Palacio","0001","Gómez Palacio","1662","038",,,,"Fijo","25.59320387","-103.49657731","2014-12"
"1065265","UNIDAD DE SALUD JOSÉ LOPEZ PORTILLO","GOBIERNO DEL ESTADO DE DURANGO ","622112","Hospitales generales del sector público","0 a 5 personas","CALLE","LAGUNA","PRIVADA","SAN JOSE","CALLE","ANITUA","CALLE","AMATISTA",,"SN",,,,,"COLONIA","JOSE LOPEZ PORTILLO",,,,"35026","10","DURANGO","007","Gómez Palacio","0001","Gómez Palacio","058A","025",,,,"Fijo","25.57668019","-103.51823467","2010-07"
"8630420","UNIDAD MÉDICA","GOBIERNO ESTATAL ","622112","Hospitales generales del sector público","0 a 5 personas","CALLE","NINGUNO","PRIVADA","NINGUNO","CALLE","NINGUNO","CALLE","ALBERTO M. ALVARADO",,"SN",,,,"SN","LOCALIDAD","AMPL FRANCISCO I MADERO",,,,"34780","10","DURANGO","020","Pánuco de Coronado","0001","Francisco I. Madero","0384","016",,,,"Fijo","24.39932465","-104.3178054","2019-11"
"1116211","UNIDAD MÉDICA FAMILIAR","VICENTE GUERRERO ","622112","Hospitales generales del sector público","0 a 5 personas","CALLE","FRANCISCO JAVIER MINA","CALLE","AJILADERO","PRIVADA","MINA","AVENIDA","5 DE FEBRERO","0","SN",,,"0",,"COLONIA","CENTRO",,,,"34890","10","DURANGO","038","Vicente Guerrero","0001","Vicente Guerrero","0035","016",,,,"Fijo","23.72580569","-103.98109922","2010-07"
"9145733","UNIDAD MÉDICA FAMILIAR 10070029","INSTITUTO DE SEGURIDAD SOCIAL AL SERVICIO DE LOS TRABAJADORES DEL ESTADO ","622112","Hospitales generales del sector público","0 a 5 personas","CALLE","BENITO JUAREZ","CALLE","GUERRERO","CALLE","ZARAGOZA","CALLE","HIDALGO",,"SN",,,,,"LOCALIDAD","AMPL SAN FRANCISCO DEL MEZQUITAL",,,,"34970","10","DURANGO","014","Mezquital","0001","San Francisco del Mezquital","0885","022","6181510780",,,"Fijo","23.47299311","-104.39714301","2019-11"
"1072330","UNIDAD MÉDICA FAMILIAR VILLA UNION I S S S T E","GOBIERNO FEDERAL ","622112","Hospitales generales del sector público","0 a 5 personas","CARRETERA","CARRETERA LA VILLITA","CARRETERA","CARRETERA CIENEGUILLA","OTRO (ESPECIFIQUE)","CULTIVO","OTRO (ESPECIFIQUE)","CULTIVO","0","SN",,,"0","SN","NINGUNO","NINGUNO",,,,"34800","10","DURANGO","022","Poanas","0001","Villa Unión","0425","025",,,,"Fijo","23.98214945","-104.04353119","2010-07"
"1074035","UNIDAD MÉDICA RURAL 127 VELARDEÑA","SECRETARIA DE SALUD ","622112","Hospitales generales del sector público","0 a 5 personas","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO",,"SN",,,,,"BARRIO","CENTRO",,,,"35810","10","DURANGO","004","Cuencamé","0074","Velardeña","1463","011",,,,"Fijo","25.06427677","-103.7384408","2010-07"
"1073307","UNIDAD MÉDICA RURAL 30 IMSS","IMSS GOBIERNO DE DURANGO ","622112","Hospitales generales del sector público","0 a 5 personas","CALLE","NIÑOS HEROES","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO",,"SN",,,,,"LOCALIDAD","ANTONIO AMARO",,,,"34730","10","DURANGO","008","Guadalupe Victoria","0002","Antonio Amaro (Saucillo)","0337","032",,,,"Fijo","24.27140337","-104.02170169","2014-12"
"1073231","UNIDAD MÉDICA RURAL IMSS NO 6","IMSS GOBIERNO FEDERAL ","622112","Hospitales generales del sector público","0 a 5 personas","CALZADA","20 DE NOVIEMBRE","CALLE","EMILIO CARRANZA","CALLE","NINGUNO","CALLE","NINGUNO",,"SN",,,,,"COLONIA","SIN NOMBRE",,,,"35850","10","DURANGO","004","Cuencamé","0016","Cuauhtémoc","1143","009",,,,"Fijo","24.29394438","-103.8095548","2010-07"
"1077348","UNIDAD MÉDICA RURAL NO 3 MAGDALENA","IMSS ","622112","Hospitales generales del sector público","0 a 5 personas","AVENIDA","50 ANIVERSARIO","AVENIDA","18 DE MARZO","AVENIDA","ABASOLO","CALLE","NINGUNO","0","SN",,,"0",,"COLONIA","LA MAGDALENA",,,,"34420","10","DURANGO","039","Nuevo Ideal","0001","Nuevo Ideal","0070","031",,,,"Fijo","24.88734643","-105.06609912","2010-07"
"1268657","BODEGA","HOSPITAL REGIONAL ","622112","Hospitales generales del sector público","0 a 5 personas","CALLE","16 DE SEPTIEMBRE","PROLONGACION","VICENTE VALTIERRA","AVENIDA","MALECON DEL RIO DE LOS GOMEZ","AVENIDA","MALECÓN DEL RÍO DE LOS GÓMEZ","166",,,,,,"COLONIA","DURAZNAL",,,,"37320","11","GUANAJUATO","020","León","0001","León de los Aldama","0302","035",,,,"Fijo","21.13471834","-101.68041433","2010-07"
"8473618","CAISES","INSTITUTO DE SALUD PUBLICA DEL ESTADO DE GUANAJUATO ","622112","Hospitales generales del sector público","101 a 250 personas","CALLE","MEXICO 08","CALLE","VELASCO IBARRA","CALLE","ALLENDE","CALLE","DOCTOR MORA",,"SN",,,,,"COLONIA","LA CENTRAL",,,,"37900","11","GUANAJUATO","033","San Luis de la Paz","0001","San Luis de la Paz","0160","017","4686882045",,,"Fijo","21.29270546","-100.52697589","2019-11"
"1128233","CAISES ABASOLO","INSTITUTO DE SALUD PÚBLICA DEL ESTADO DE GUANAJUATO ","622112","Hospitales generales del sector público","101 a 250 personas","CALLE","MORELOS SUR","CALLE","LEANDRO VALLE PONIENTE","CALLE","PRIMAVERA PONIENTE","CALLE","ECHEGARAY SUR","0","SN",,,"0",,"COLONIA","ABASOLO CENTRO",,,,"36970","11","GUANAJUATO","001","Abasolo","0001","Abasolo","0063","007","4296930079","ISPG.0706@GUANAJUATO.GOB.MX",,"Fijo","20.44943313","-101.52894265","2010-07"
"1289135","CAISES CENTRO DE ATENCIÓN INTEGRAL DEL SECTOR SALUD","UNIDAD MÉDICA DE ATENCIÓN PRIMARIA A LA SALUD CLAVE GTSSA002241 ","622112","Hospitales generales del sector público","6 a 10 personas","CALLE","NARANJA","CALLE","METEORITO","CALLE","PLANETA","AVENIDA","LOS LIMONES","101",,,,"0",,"COLONIA","LOS LIMONES",,,,"37448","11","GUANAJUATO","020","León","0001","León de los Aldama","1777","004","4777705604",,,"Fijo","21.10968603","-101.70062145","2010-07"
"1230950","CAISES CORTAZAR","INSTITUTO DE SALUD PÚBLICA DEL ESTADO DE GUANAJUATENSE ","622112","Hospitales generales del sector público","101 a 250 personas","CALLE","FRANCISCO I. MADERO","CALLE","VENUSTIANO CARRANZA","BOULEVARD","PASEO DE LA JUVENTUD","CALLE","TORRE DE BABEL","0","DOMICILIO CONOCIDO",,,"0",,"COLONIA","CORTAZAR CENTRO",,,,"38300","11","GUANAJUATO","011","Cortazar","0001","Cortazar","0036","011",,,,"Fijo","20.4888966","-100.9643381","2014-12"
"1285279","CAISES LA LOMA","GOBIERNO ","622112","Hospitales generales del sector público","11 a 30 personas","CALZADA","LAZARO CARDENAS","CALLE","CENTRAL","CALLE","EMILIANO ZAPATA","CALLE","PLAN DE AYALA","1","SN",,,"0","SN","COLONIA","LA LOMA",,,,"38400","11","GUANAJUATO","042","Valle de Santiago","0001","Valle de Santiago","0437","030",,,,"Fijo","20.38466121","-101.2017049","2010-07"
"1341768","CAISES PURISIMA DEL JARDÍN","INSTITUTO DE SALUD PUBLICA DEL ESTADO DE GUANAJUATO ","622112","Hospitales generales del sector público","51 a 100 personas","CALLE","GERARDO MURILLO","CALLE","DIEGO RIVERA","CALLE","SIN REFERENCIA","CALLE","PEDRO VARGAS COVARRUBIAS","10",,,,,,"FRACCIONAMIENTO","FRACC PURISIMA DEL JARDIN",,,,"36557","11","GUANAJUATO","017","Irapuato","0001","Irapuato","1451","019",,,,"Fijo","20.64367819","-101.38985941","2010-07"
"1287785","CAISES PURÍSIMA DEL RINCON","GOBIERNO ESTATAL ","622112","Hospitales generales del sector público","101 a 250 personas","CALLE","VALENCIA","CALLE","COBACHAS","CALLE","NINGUNO","CALLE","LA RESERVA","110",,,,,"SN","COLONIA","LA ALMEDA",,,,"36400","11","GUANAJUATO","025","Purísima del Rincón","0001","Purísima de Bustos","0154","025","4767060896",,,"Fijo","21.03970816","-101.87305661","2010-07"
"1142852","CAISES SAN CARLOS DE ROMO","SSG ","622112","Hospitales generales del sector público","0 a 5 personas","BOULEVARD","HILARIO MEDINA","CALLE","CONGRESO DE CHILPANCINGO","CALLE","MANUEL ÁVILA CAMACHO","CALLE","PRIMER MANDATARIO","0","SN",,,"0",,"COLONIA","DEPORTIVA 1",,,,"37237","11","GUANAJUATO","020","León","0001","León de los Aldama","3059","007","4777766211",,,"Fijo","21.14298779","-101.65346391","2010-07"
"6433632","CAISES SAN MIGUEL OCTOPAN","GOBIERNO ESTATAL ","622112","Hospitales generales del sector público","11 a 30 personas","CALLE","PIPILA","OTRO (ESPECIFIQUE)","CAMINO A JAUREGUI","CALLE","SEGUNDA PRIVADA DE PIPILA","CALLE","PÍPILA","0","SN",,,"0","SN","LOCALIDAD","SAN MIGUEL OCTOPAN",,,,"38130","11","GUANAJUATO","007","Celaya","0165","San Miguel Octopan","0387","041","4171025828",,,"Fijo","20.57939044","-100.74257169","2010-07"
"7845187","CAISES YURIRA","SECRETARIA DE SALUD PUBLICA ","622112","Hospitales generales del sector público","101 a 250 personas","CALLE","SIN REFERENCIA","CALLE","LEONA VICARIO","OTRO (ESPECIFIQUE)","SIN NOMBRE","OTRO (ESPECIFIQUE)","SIN REFERENCIA",,"SN",,,,,"COLONIA","5 DE MAYO",,,,"38940","11","GUANAJUATO","046","Yuriria","0143","Joaquín Ramírez","0027","800",,,,"Fijo","20.20996869","-101.14565104","2019-11"
"8608877","CENTRO DE ATENCIÓN INTEGRAL DE SERVICIOS ESCENCIALES DE SALUD DE URIANGATO","CENTRO DE ATENCION INTEGRAL DE SERVICIOS ESCENCIALES DE SALUD DE URIANGATO ","622112","Hospitales generales del sector público","101 a 250 personas","CALLE","FLORES MAGON","CALLE","NINGUNO","CALLE","ARTICULO TERCERO","CALLE","PAKISTAN","22",,,,,,"COLONIA","LA JOYITA",,,,"38983","11","GUANAJUATO","041","Uriangato","0001","Uriangato","0196","014",,,,"Fijo","20.12122596","-101.16868163","2019-11"
"8215402","CENTRO DE SALUD","SECRETARIA DE SA.LUD ","622112","Hospitales generales del sector público","51 a 100 personas","CALLE","ACERINA NORTE","CALLE","TOPACIO","CALLE","RUBI","CALLE","RUBÍ",,"SN",,,,,"CIUDAD","PUEBLO NUEVO",,,,"36890","11","GUANAJUATO","024","Pueblo Nuevo","0001","Pueblo Nuevo","0072","001",,,,"Fijo","20.53445981","-101.37023494","2019-11"
"7335627","CENTRO DE SALUD CON SERVICIOS AMPLIADOS CESSA OCAMPO","GOBIERNO DEL ESTADO DE GUANAJUATO ","622112","Hospitales generales del sector público","51 a 100 personas","OTRO (ESPECIFIQUE)","SIN REFERENCIA","CALLE","CARRETERA OCAMPO-LEON","CALLE","CARRETERA OCAMPO-LEON","OTRO (ESPECIFIQUE)","SIN REFERENCIA","101",,,,,,"CIUDAD","OCAMPO",,,,"37630","11","GUANAJUATO","022","Ocampo","0221","San Pablo","0063","800","4286830015","MAJIAN_75@HOTMAIL.COM",,"Fijo","21.63954178","-101.47470007","2019-11"
"8586525","CENTRO DE SALUD CON SERVICIOS AMPLIADOS CUERÁMARO","INSTITUTO DE SALUD PUBLICA DEL ESTADO DE GUANAJUATO ","622112","Hospitales generales del sector público","51 a 100 personas","CALLE","VENUSTIANO CARRANZA","OTRO (ESPECIFIQUE)","VENUSTIANO CARRANZA","OTRO (ESPECIFIQUE)","GALEANA","CALLE","JOSEFA ORTIZ DE DOMÍNGUEZ","400",,,,,,"COLONIA","CENTRO",,,,"36960","11","GUANAJUATO","012","Cuerámaro","0001","Cuerámaro","057A","001",,"CESSACUERAMARO@GMAIL.COM",,"Fijo","20.63325548","-101.67222728","2019-11"
"1185237","CENTRO DE SEGURIDAD SOCIAL","INSTITUTO MEXICANO DEL SEGURO SOCIAL ","622112","Hospitales generales del sector público","51 a 100 personas","BOULEVARD","ADOLFO LOPEZ MATEOS PONIENTE","BOULEVARD","PASEO DE LOS INSURGENTES","CALLE","ATENAS","AVENIDA","FRANCIA",,"SN",,,,,"COLONIA","MODERNA",,,,"37322","11","GUANAJUATO","020","León","0001","León de los Aldama","029A","009",,,,"Fijo","21.13792359","-101.68701891","2010-07"
"8141479","CENTRO DE SERVICIOS INTEGRALES DE SALUD","GOBIERNO DEL ESTADO DE GUANAJUATO ","622112","Hospitales generales del sector público","101 a 250 personas","BOULEVARD","JUAN JOSE TORRES LANDA","CALLE","GUILLERMO PRIETO","AVENIDA","INDEPENDENCIA","CALLE","JUAN CANO","45",,,,,,"COLONIA","ALVARO OBREGON",,,,"36530","11","GUANAJUATO","017","Irapuato","0001","Irapuato","0190","045",,,,"Fijo","20.67174883","-101.35564059","2019-11"
